tenure,MonthlyCharges,TotalCharges,Partner,gender_Male,MultipleLines_Yes,Churn
1.49034133,0.487032056,1.420292553,0,1,1,0
-0.506112773,0.974004551,-0.220990996,0,0,1,1
-0.872808424,0.438833413,-0.631560051,0,1,1,0
-1.239504076,0.977328596,-0.933464633,1,1,0,1
-1.076528231,0.521934521,-0.785512417,1,0,1,1
-1.280248037,-1.494098369,-0.998605962,0,0,0,0
-0.506112773,0.98065264,-0.205152366,1,1,0,0
1.16438964,1.384524027,1.772183675,0,1,1,0
-1.117272192,0.317505795,-0.85965397,1,0,1,1
0.960669833,1.351283583,1.603120638,0,0,1,0
-0.09867316,1.00392095,0.251079592,0,1,1,0
0.308766453,1.329677295,0.815601013,0,1,1,1
-0.180161082,-0.348965095,-0.325155356,0,0,0,0
-1.117272192,0.174571888,-0.873860207,1,0,0,0
-0.220905044,0.345760172,-0.156158498,1,0,0,1
-0.832064463,-1.48745028,-0.890250321,0,1,0,0
1.408853407,1.349621561,2.076294194,1,1,1,0
-0.139417121,-0.438714292,-0.371171209,1,1,1,0
0.919925872,0.688136738,1.072129464,1,1,1,0
-0.383880889,0.359056349,-0.231491257,0,0,1,1
0.064302685,1.171785189,0.527968845,1,1,1,1
0.797693988,0.879269288,1.083115032,0,1,0,0
1.612573214,1.69366015,2.698236164,1,1,1,0
1.042157756,0.993948817,1.388438818,1,1,1,0
0.105046646,-1.50240848,-0.704289804,1,1,0,0
0.960669833,1.166799123,1.510184499,0,0,1,0
-0.343136928,-1.452547815,-0.790894904,1,0,0,0
1.531085291,-1.48745028,-0.407238284,1,1,0,0
-1.239504076,0.503652278,-0.93039838,0,1,0,0
1.449597369,1.407792337,2.248511721,1,1,1,0
-1.280248037,0.671516517,-0.969862599,0,0,1,1
-0.832064463,0.822760534,-0.556580241,0,1,1,0
1.245877562,0.556836987,1.211390288,1,0,1,0
0.023558724,-0.211017255,-0.144665564,1,0,0,0
1.49034133,1.025527238,1.968092969,1,0,0,0
1.123645678,0.525258566,1.1750585,1,0,0,0
1.612573214,1.605572975,2.631771272,1,0,1,0
-0.872808424,-0.194397033,-0.741945155,0,0,1,0
-1.280248037,-1.504070502,-0.998738319,0,0,0,0
-0.913552385,0.706418982,-0.639369069,0,1,1,1
-0.791320502,-0.639818974,-0.743974617,0,1,0,1
0.064302685,0.470411834,0.160547924,1,1,0,0
0.268022492,0.714729093,0.433554727,1,1,0,1
1.327365485,1.337987406,1.968115028,0,0,1,0
0.716206066,1.23328001,1.315709064,1,1,1,0
-0.709832579,-1.497422413,-0.869889519,0,1,0,0
1.612573214,1.512499734,2.507532882,1,1,1,0
1.612573214,1.688674084,2.619373905,1,0,1,0
0.919925872,-1.510718591,-0.498564089,1,1,0,0
-0.383880889,-1.30296582,-0.780262286,1,0,1,0
-0.017185237,0.516948455,0.138025304,0,1,1,1
0.960669833,0.131359312,0.672678334,1,0,1,0
-1.280248037,-1.492436347,-0.998583903,0,0,0,0
0.22727853,0.192854132,0.187460359,0,1,0,0
-0.872808424,0.179557955,-0.672039001,0,1,0,0
-1.280248037,-0.515167312,-0.985612992,0,1,0,0
0.960669833,1.411116382,1.6544528,1,1,1,0
-1.198760114,-1.369446706,-0.96807579,1,1,1,0
-1.035784269,0.162937733,-0.779644623,1,1,0,0
1.082901717,1.153502945,1.57876709,1,1,1,0
-1.035784269,-0.016560661,-0.810615983,0,1,0,0
1.571829252,0.201164243,1.186838205,1,1,0,0
-0.709832579,1.23328001,-0.271793732,1,1,0,0
1.571829252,0.289251418,1.356408608,1,1,1,0
0.105046646,1.178433278,0.548969368,0,0,1,1
-0.872808424,-0.811007258,-0.820917711,0,0,0,0
1.123645678,-1.514042635,-0.520623463,1,0,0,0
0.593974182,-0.172790745,0.207666745,0,1,1,0
-0.872808424,0.003383605,-0.699745574,0,0,0,0
0.960669833,1.1800953,1.46966143,1,1,1,1
-0.180161082,1.530781978,0.40637758,1,0,1,0
1.16438964,0.540216765,1.087240135,1,1,0,0
-0.057929199,1.105304303,0.352420353,1,1,1,0
-0.954296347,0.189530088,-0.743577548,0,1,0,0
0.105046646,0.988962751,0.477408761,1,1,1,0
-1.239504076,-1.500746458,-0.99024546,0,1,0,0
-0.832064463,-1.522352746,-0.904324201,1,0,0,1
-1.280248037,0.349084216,-0.974142117,0,0,0,1
-1.158016153,0.811126379,-0.854624433,0,0,1,1
-1.280248037,-1.522352746,-0.998980972,1,0,0,0
-1.198760114,-1.489112302,-0.980142267,0,0,0,0
-1.280248037,0.694784827,-0.969553768,0,0,1,1
0.797693988,-0.051463127,0.467283509,0,1,0,0
-1.117272192,-1.485788258,-0.96981848,1,1,0,0
1.612573214,1.14186879,2.267173951,1,1,1,0
1.571829252,0.851014911,1.934496543,1,1,1,0
1.612573214,1.565684443,2.553482557,1,1,1,0
0.553230221,-1.32623413,-0.4890565,1,1,1,0
1.245877562,0.621655852,1.390490339,1,1,1,0
-0.09867316,0.648248206,0.068516219,0,1,0,0
-1.280248037,-0.638156952,-0.987245385,0,1,0,0
-0.832064463,-0.104647836,-0.69246598,0,0,1,1
-0.669088618,-0.330682851,-0.603169637,0,1,0,0
-1.158016153,0.024989893,-0.902713867,0,1,1,0
0.756950027,0.849352889,1.028518084,1,1,1,0
1.327365485,-1.475816125,-0.383325924,1,1,0,0
-0.669088618,0.324153883,-0.490953606,0,1,0,0
-1.239504076,-1.490774325,-0.986318891,0,1,0,0
1.368109446,0.31418175,1.136476656,1,0,1,0
0.553230221,1.457653002,1.155866845,0,1,1,0
-0.017185237,1.487569401,0.584440841,0,0,1,0
1.612573214,0.726363248,1.681343176,1,1,1,0
0.22727853,0.538554743,0.353655678,1,1,0,0
0.756950027,-0.563365955,0.032405025,0,1,0,0
1.612573214,1.653771618,2.657161611,1,1,1,0
1.327365485,1.344635495,1.98671108,1,0,1,1
-0.954296347,-1.158369891,-0.897529914,1,1,0,1
-0.954296347,0.006707649,-0.714834185,1,0,0,1
1.368109446,-1.470830059,-0.408628025,0,1,0,0
0.471742298,1.495879512,1.136961962,0,0,1,0
0.716206066,0.156289644,0.50070346,0,1,1,0
-0.709832579,-0.530125511,-0.728797768,0,0,1,0
-0.995040308,-1.314599975,-0.925170309,0,1,0,0
1.368109446,1.264858431,2.070691114,0,0,1,0
1.001413795,0.756279647,1.147771055,0,0,1,0
-1.035784269,0.457115657,-0.776644549,0,0,1,0
-0.913552385,-1.005463851,-0.847388959,1,1,0,0
1.205133601,0.905861642,1.532023278,0,0,1,0
0.308766453,0.673178539,0.473107184,1,1,0,0
-0.506112773,-1.499084435,-0.827822295,0,0,0,0
-1.035784269,-1.489112302,-0.946656138,0,0,0,1
-0.302392966,1.008907017,0.049589277,1,0,0,0
-0.383880889,0.646586184,-0.139062483,1,1,1,0
1.368109446,1.323029207,2.001292325,1,0,1,0
1.612573214,1.557374332,2.497187036,0,0,1,0
0.675462104,0.839380756,0.998826167,1,1,1,1
0.430998337,1.527457933,1.060879184,1,1,1,1
0.553230221,-0.325696785,0.084112196,1,0,1,0
1.612573214,0.832732667,1.888105681,1,1,1,0
-0.913552385,-1.477478147,-0.929582183,0,1,0,0
0.308766453,-0.340654984,-0.020780124,0,0,0,0
1.327365485,1.352945606,2.074617682,1,0,1,1
-0.057929199,1.151840923,0.364685364,0,1,0,0
1.449597369,0.202826265,1.159462523,1,0,1,0
0.960669833,1.321367184,1.549163411,1,1,1,1
-0.913552385,0.679826627,-0.630015895,1,1,1,1
1.449597369,-1.309613908,-0.292551603,1,1,1,0
0.430998337,-0.287470275,0.095296298,1,0,0,1
-1.280248037,0.822760534,-0.967855196,0,1,0,1
0.675462104,0.832732667,0.884095367,0,0,0,0
-0.709832579,-1.314599975,-0.833160663,1,0,1,0
-0.506112773,0.988962751,-0.169261765,1,1,1,1
-1.280248037,-0.634832908,-0.987201266,0,1,0,1
0.716206066,0.161275711,0.511269899,1,1,1,0
-1.239504076,0.821098512,-0.936111758,0,0,1,1
-0.343136928,0.172909866,-0.242962132,0,1,0,0
-1.198760114,0.157951667,-0.90928756,0,0,0,1
-1.280248037,0.325815906,-0.974450949,0,0,0,1
0.105046646,-1.485788258,-0.718253388,1,1,0,0
-0.628344657,-1.329558174,-0.797689191,0,0,1,0
-0.995040308,-1.500746458,-0.934876433,0,0,0,1
-0.913552385,1.007244995,-0.625692257,0,1,0,0
1.449597369,0.799492224,1.698306834,1,1,1,0
0.512486259,0.465425768,0.579808372,1,1,0,0
-1.239504076,-1.494098369,-0.991524904,1,1,0,1
0.186534569,-1.477478147,-0.699569099,1,1,0,0
-1.158016153,-1.347840418,-0.964987478,0,0,0,1
-0.913552385,-0.649791107,-0.818226467,0,0,0,0
-1.280248037,-1.48745028,-0.998517725,0,1,0,0
1.327365485,0.157951667,0.959957551,1,1,1,0
1.001413795,-1.505732524,-0.492233049,1,0,0,0
-1.198760114,0.330801972,-0.902316798,0,0,0,0
-1.239504076,0.161275711,-0.943325173,0,0,0,1
0.675462104,-1.15005978,-0.366274028,0,1,0,0
-1.158016153,-0.63649493,-0.923074668,0,0,0,1
1.531085291,-0.232623543,0.774724994,1,0,0,0
0.838437949,-1.494098369,-0.548771223,1,0,0,0
0.838437949,-1.304627842,-0.417892961,1,1,1,0
-1.280248037,0.340774105,-0.974252414,0,0,1,1
-0.42462485,-1.327896152,-0.789681638,0,1,1,0
0.797693988,-0.520153378,0.118061571,0,1,0,1
1.327365485,1.514161756,2.189547017,0,1,1,0
0.634718143,-1.337868285,-0.476195885,0,0,1,0
-1.239504076,-1.000477785,-0.979899614,0,0,0,1
-1.198760114,1.434384692,-0.869007145,0,1,1,0
0.512486259,0.55185092,0.658494157,1,1,1,0
-1.280248037,0.5053143,-0.972068536,1,1,0,1
1.16438964,0.299223551,1.029179865,1,0,0,0
-1.198760114,-0.013236617,-0.921045206,0,1,0,0
0.308766453,1.29477483,0.840506045,0,0,1,0
-1.280248037,0.209474354,-0.975995105,0,0,0,0
-1.280248037,-0.495223046,-0.985348279,0,0,0,0
0.756950027,-1.336206263,-0.448643728,0,1,1,0
-1.239504076,-0.516829334,-0.967171355,0,1,0,1
0.797693988,-1.153383824,-0.291139803,0,1,0,0
0.756950027,0.618331807,0.823321794,0,1,1,0
-1.280248037,-1.474154103,-0.99834125,0,1,0,0
-0.057929199,0.347422194,0.027000478,1,1,1,0
0.593974182,-1.470830059,-0.560418572,0,1,0,0
-1.198760114,0.342436127,-0.887934087,0,0,1,1
-0.42462485,-1.48745028,-0.823388361,0,0,0,0
-1.280248037,-1.467506014,-0.998253012,1,0,0,0
1.612573214,0.676502583,1.779264734,1,1,1,0
-1.198760114,-0.486912935,-0.933177861,1,1,0,1
0.593974182,0.669854494,0.765349761,1,1,0,0
1.612573214,0.056568314,1.115454074,1,1,1,0
1.368109446,-0.049801105,0.841079589,1,1,1,0
0.105046646,0.610021696,0.249336901,0,1,1,0
-0.139417121,0.668192472,0.102752366,0,1,1,0
-1.239504076,-1.470830059,-0.992539635,0,0,0,0
-1.158016153,-0.516829334,-0.915398006,0,1,0,0
-0.302392966,0.500328233,-0.118216376,0,0,0,1
1.327365485,-0.172790745,0.642589348,0,0,0,0
-0.220905044,1.324691229,0.300316113,0,1,1,0
-0.139417121,0.349084216,-0.008779825,1,1,0,0
-0.139417121,0.508638344,-0.031545098,1,1,1,0
-1.280248037,-1.504070502,-0.998738319,0,1,0,1
-0.506112773,0.538554743,-0.264536199,1,0,0,0
1.042157756,-1.332882219,-0.337199774,0,0,1,0
-0.75057654,0.70475696,-0.493799265,0,0,1,0
1.612573214,-1.309613908,-0.2525359,1,1,1,0
0.553230221,0.809464357,0.865719909,0,1,1,0
1.571829252,-0.217665344,0.821755578,1,0,0,0
-0.017185237,0.693122805,0.16809223,0,1,1,0
-0.261649005,-0.480264846,-0.443746547,0,0,0,0
1.449597369,0.516948455,1.458565565,1,1,1,0
-1.239504076,-1.482464214,-0.992032269,1,1,0,0
1.16438964,-1.470830059,-0.431194764,1,1,0,0
-1.158016153,0.703094938,-0.839138753,1,0,1,1
-1.198760114,-0.646467063,-0.944935507,0,1,0,1
0.023558724,0.987300729,0.362766199,1,1,1,1
-0.954296347,-1.447561748,-0.917118638,1,1,0,0
-0.42462485,-1.281359531,-0.740048048,0,0,1,0
-1.117272192,0.533568677,-0.850256677,1,0,0,0
-0.09867316,0.894227487,0.209497673,0,0,1,1
1.327365485,0.312519728,1.112829008,0,1,1,0
0.512486259,0.746307514,0.731665098,0,0,1,1
-1.117272192,-1.477478147,-0.966443396,0,1,0,0
-0.302392966,0.355732305,-0.168644103,1,1,0,0
1.612573214,0.473735879,1.520949473,1,0,1,0
-0.220905044,0.8427048,0.061810169,1,0,1,0
-0.017185237,-0.471954735,-0.277882119,1,1,0,0
-0.09867316,1.5174858,0.460489222,0,0,1,0
1.531085291,1.20336361,2.11867025,1,1,0,0
0.390254375,0.483708012,0.468011468,0,1,1,0
1.612573214,0.832732667,1.947423336,1,0,1,0
0.593974182,0.006707649,0.263212247,0,0,1,0
-1.239504076,0.520272499,-0.946876732,0,0,0,0
-0.913552385,1.121924524,-0.562403916,0,1,1,1
1.16438964,-1.352826485,-0.322817063,1,0,1,0
-1.117272192,-0.689679639,-0.918177487,0,0,0,0
1.612573214,1.529119956,2.470186363,1,0,1,0
1.612573214,1.667067796,2.608785405,1,1,1,0
-1.198760114,0.340774105,-0.917846597,0,0,0,0
0.634718143,-1.514042635,-0.630104132,1,1,0,0
1.245877562,0.839380756,1.559023951,0,0,0,0
-0.220905044,-0.269188031,-0.278102713,0,0,0,0
1.531085291,0.510300366,1.463352449,1,1,0,0
-1.035784269,0.217784465,-0.779821098,1,1,0,0
-1.239504076,0.849352889,-0.923317321,1,0,0,0
-0.506112773,1.121924524,-0.194343273,0,1,1,1
1.368109446,-1.499084435,-0.45420269,0,1,0,0
-1.198760114,-1.494098369,-0.982127611,0,0,0,0
-0.709832579,0.701432916,-0.447253987,0,0,0,1
1.612573214,0.849352889,1.888326275,1,0,1,0
-1.280248037,-1.462519948,-0.998186834,0,1,0,0
-0.42462485,0.812788401,-0.165644028,0,0,0,1
-1.198760114,0.182881999,-0.915221531,1,1,0,1
1.612573214,0.068202469,1.092159375,1,0,1,0
1.327365485,-1.492436347,-0.437084616,1,1,0,0
-0.872808424,-0.963913297,-0.847146306,0,0,0,0
-0.42462485,0.46708779,-0.301353293,0,1,1,0
-0.75057654,-1.475816125,-0.885728149,0,1,0,0
0.349510414,0.31418175,0.355508665,0,1,0,0
-0.628344657,5.96E-05,-0.48870355,1,1,0,0
-0.872808424,-1.474154103,-0.902669748,0,1,0,0
-0.709832579,0.949074219,-0.370002062,0,1,1,1
-1.280248037,-1.492436347,-0.998583903,0,0,0,1
-1.117272192,0.801154246,-0.806998246,1,0,0,1
0.023558724,1.030513305,0.332412501,1,1,0,1
1.612573214,1.524133889,2.551100144,1,0,1,0
-1.198760114,-0.814331302,-0.966553693,1,0,0,0
-1.239504076,0.571795186,-0.925898268,0,1,1,1
1.082901717,1.402806271,1.706954108,1,0,1,0
-1.239504076,-0.646467063,-0.967877255,0,1,0,1
1.571829252,0.284265351,1.266737255,1,1,0,0
-1.117272192,-0.664749307,-0.910103757,1,0,0,0
-0.220905044,-0.334006895,-0.341038105,1,1,0,0
-1.280248037,-0.418770026,-0.984333548,0,0,0,1
1.245877562,-0.804359169,0.134848754,0,1,0,0
0.553230221,1.502527601,1.143337121,0,0,1,1
1.612573214,-0.315724651,0.750150852,1,1,1,0
0.064302685,-0.131240191,-0.123400328,1,0,1,0
-0.343136928,0.45212959,-0.198931623,1,0,1,0
1.612573214,0.161275711,1.158094842,0,1,1,0
1.123645678,-0.164480634,0.576587704,1,0,0,0
1.449597369,0.402268925,1.208721104,0,1,1,0
-0.995040308,-1.494098369,-0.942685451,1,0,0,0
0.064302685,0.094794824,0.024706304,0,0,0,0
-1.076528231,-0.658101218,-0.875580838,0,0,0,0
-1.239504076,-0.019884706,-0.943986954,1,1,0,0
-0.057929199,0.561823053,0.117068899,0,1,1,0
-0.506112773,-1.304627842,-0.783505014,1,0,1,0
-1.280248037,-1.489112302,-0.998539784,1,0,0,0
1.205133601,1.062091726,1.695086165,0,1,1,1
1.531085291,0.360718371,1.380078315,1,0,1,0
-0.913552385,1.120262502,-0.540476899,0,0,1,1
0.268022492,-1.362798618,-0.608618303,1,1,1,0
0.553230221,-0.019884706,0.320390143,1,0,0,0
-1.076528231,0.683150672,-0.791424329,0,1,0,1
1.612573214,0.398944881,1.40524806,1,0,1,0
-0.587600695,-0.319048696,-0.540543077,0,1,0,0
1.571829252,1.454328958,2.352720201,1,1,1,0
0.308766453,1.213335744,0.807284629,1,1,1,1
-1.280248037,0.157951667,-0.976678945,0,1,0,1
1.042157756,1.278154608,1.647548216,0,1,1,1
1.531085291,1.303084941,2.191311767,0,1,1,1
0.390254375,-1.314599975,-0.518439585,1,0,1,0
0.064302685,-1.143411691,-0.593242919,1,1,0,0
-1.117272192,-1.48745028,-0.965825734,0,1,0,0
-0.302392966,0.658220339,-0.086142047,0,0,1,0
-1.239504076,0.711405049,-0.928523334,0,0,0,1
0.919925872,1.293112808,1.48832366,1,0,0,0
-0.465368811,1.542416133,0.014911942,1,1,1,1
1.531085291,0.771237847,1.633783167,1,1,1,0
1.16438964,1.381199983,1.971247459,1,0,1,0
0.430998337,0.477059923,0.566175679,1,1,0,0
0.593974182,1.273168542,1.14973434,0,1,1,0
-1.117272192,-0.028194816,-0.867021801,0,1,0,0
1.205133601,-1.296317731,-0.317368398,0,0,1,0
-0.669088618,0.81943649,-0.376355162,1,0,0,1
-1.035784269,1.023865216,-0.72308439,1,1,1,1
-0.75057654,-1.304627842,-0.843043262,1,0,1,0
1.123645678,0.869297155,1.398608189,1,1,0,1
0.064302685,-0.663087285,-0.370906496,1,1,0,0
0.716206066,1.454328958,1.468006977,1,0,1,1
0.22727853,-1.321248063,-0.582080877,1,1,1,0
1.531085291,0.309195684,1.296649765,1,0,0,0
0.186534569,0.797830201,0.466445253,1,0,1,0
-1.158016153,0.46708779,-0.878183844,0,0,0,1
1.123645678,0.945750174,1.540295543,1,1,1,0
1.205133601,0.219446487,0.972376979,1,1,0,0
-1.280248037,-0.678045484,-0.98777481,0,1,0,1
0.145790608,0.478721945,0.25220462,0,1,0,0
0.471742298,-1.475816125,-0.607846225,0,1,0,0
0.919925872,1.170123167,1.423270568,0,0,1,1
1.612573214,1.336325384,2.341161089,1,0,1,0
-0.832064463,-1.495760391,-0.906066892,1,0,0,1
-0.791320502,-1.128453492,-0.833491554,0,0,0,0
-1.280248037,0.834394689,-0.96770078,0,1,0,1
-0.709832579,-1.470830059,-0.876794103,1,0,0,0
1.327365485,0.66653045,1.401167076,0,0,0,0
-0.832064463,-1.052000472,-0.811145408,1,0,0,0
1.612573214,0.90419962,1.984836033,1,1,1,0
1.612573214,0.831070645,1.864965399,1,0,1,0
1.612573214,1.695322172,2.732362014,1,0,1,0
0.797693988,0.676502583,0.961148758,0,1,1,0
-1.239504076,-1.327896152,-0.980009911,0,1,1,0
-1.117272192,-0.014898639,-0.851778774,0,0,0,0
1.449597369,-1.472492081,-0.378715515,0,0,0,0
1.205133601,1.175109234,1.822258452,0,0,1,1
1.612573214,0.706418982,1.776374956,0,1,1,0
-1.280248037,-0.465306647,-0.98495121,0,1,0,1
1.368109446,0.80447829,1.595024848,1,0,1,0
1.612573214,5.96E-05,1.074931005,1,1,0,0
-0.261649005,-1.495760391,-0.805608506,0,1,0,0
1.286621523,0.950736241,1.561362244,1,1,1,0
-0.506112773,0.294237484,-0.361685678,1,1,0,1
-1.198760114,1.007244995,-0.871742507,0,0,0,1
-0.42462485,0.992286795,-0.078862454,0,1,1,1
-1.158016153,0.525258566,-0.866558554,1,1,0,1
1.205133601,-0.857543878,0.023890107,1,1,0,0
-1.117272192,-1.472492081,-0.961347681,0,0,0,0
1.082901717,0.68979876,1.235920311,1,1,1,1
-1.198760114,-1.276373465,-0.953869553,0,1,1,0
1.612573214,1.110290369,2.087963603,1,0,1,0
1.001413795,1.088684081,1.462403896,1,1,0,0
1.368109446,-1.490774325,-0.447452522,0,1,0,0
1.123645678,-0.465306647,0.328287398,0,0,0,1
0.512486259,1.160151034,1.037253595,0,1,1,0
-1.198760114,-0.997153741,-0.957090222,0,0,0,0
-0.709832579,1.339649428,-0.309074073,0,0,0,1
0.756950027,-0.154508501,0.350170297,0,0,0,0
1.123645678,-0.001602462,0.774813232,0,0,1,0
0.023558724,-0.33733094,-0.272698167,0,1,1,0
-0.913552385,1.505851645,-0.547072651,0,1,0,1
-0.261649005,-1.512380613,-0.784916814,0,1,0,0
-1.076528231,0.634952029,-0.78785071,0,0,0,1
1.408853407,1.544078155,2.306682289,1,0,1,0
0.675462104,-0.963913297,-0.221167471,1,0,0,0
-1.280248037,-1.48745028,-0.998517725,0,1,0,0
-1.035784269,0.649910228,-0.738393595,0,0,0,0
-0.220905044,1.519147823,0.253373767,0,0,1,0
0.186534569,0.877607265,0.425414819,1,1,0,0
1.245877562,1.188405411,1.734770978,1,0,1,1
-0.057929199,0.814450423,0.23810868,1,1,1,0
0.716206066,1.298098874,1.206471048,1,1,1,1
-0.017185237,0.541878787,0.148216734,0,1,1,0
-1.280248037,-1.336206263,-0.996510322,0,0,0,1
1.245877562,0.545202832,1.183176349,1,0,1,0
-0.09867316,0.98065264,0.174886517,0,1,1,0
1.571829252,1.705294305,2.659146955,1,1,1,0
0.838437949,1.354607628,1.49957394,0,0,1,0
-0.832064463,1.133558679,-0.512814445,0,0,0,1
0.716206066,0.983976684,1.161028739,1,1,1,0
-1.239504076,-1.505732524,-0.995208819,0,0,0,0
-0.954296347,1.113614413,-0.59992691,0,0,1,1
-0.628344657,0.96569444,-0.290147131,0,1,0,1
0.960669833,1.35626965,1.670048777,1,0,0,0
1.408853407,0.550188898,1.374431116,1,1,0,0
-0.954296347,1.186743389,-0.602088728,0,1,1,1
-1.158016153,-0.279160164,-0.903750657,0,1,0,0
-0.546856734,0.018341804,-0.463886755,0,1,0,0
-0.995040308,-1.490774325,-0.931964596,0,0,0,0
1.571829252,1.544078155,2.515143366,0,0,1,0
-0.913552385,0.26764513,-0.703539786,0,1,0,1
-0.709832579,0.80447829,-0.438981722,0,0,1,0
1.612573214,1.372889872,2.455296286,1,1,1,0
-0.832064463,-1.48745028,-0.88956648,0,1,0,0
1.612573214,-1.316261997,-0.213711403,1,1,1,0
-1.280248037,0.29091344,-0.974914195,1,1,1,1
-0.383880889,0.35240826,-0.282249875,0,0,0,0
1.612573214,0.024989893,1.113623146,0,1,0,0
-0.261649005,0.52858261,-0.039839423,0,0,1,0
-0.465368811,1.321367184,-0.019368324,0,0,0,0
1.123645678,-1.351164462,-0.34297933,1,1,1,0
-0.832064463,-1.474154103,-0.894706314,0,1,0,0
-0.669088618,0.35240826,-0.482615163,1,1,1,0
1.245877562,0.495342167,1.104225853,1,0,1,0
-0.42462485,0.561823053,-0.204005278,0,0,0,0
-0.017185237,0.382324659,0.053317311,1,0,0,0
-1.198760114,0.485370034,-0.916898044,0,0,1,1
-0.791320502,0.54354081,-0.587220711,0,0,0,1
1.449597369,1.29477483,2.098353568,1,0,1,0
-0.09867316,0.719715159,0.112392312,1,0,0,0
-0.669088618,0.342436127,-0.472269317,0,0,0,0
0.023558724,0.525258566,0.162268555,0,1,0,0
1.612573214,-1.512380613,-0.431702129,1,1,0,0
-1.158016153,0.658220339,-0.848491927,0,0,1,1
-0.832064463,-1.037042273,-0.815248452,0,0,0,0
-1.158016153,0.613345741,-0.871455735,1,0,1,0
-1.076528231,0.473735879,-0.81566758,0,0,1,1
1.327365485,1.437708736,2.133405912,1,0,1,0
-0.709832579,-1.492436347,-0.86598501,0,0,0,0
-0.343136928,-1.454209837,-0.772850336,0,0,0,0
-0.791320502,-1.151721802,-0.838741684,0,0,0,0
-0.343136928,0.500328233,-0.124547416,0,1,0,0
1.612573214,0.023327871,1.163146438,1,0,0,0
0.879181911,1.306408985,1.483492657,1,0,1,0
-1.198760114,0.319167817,-0.912155279,0,0,1,1
-1.158016153,-1.472492081,-0.973127386,1,1,0,0
-0.017185237,0.882593332,0.270558018,1,0,1,0
0.105046646,1.138544746,0.49082086,0,1,1,1
0.105046646,-1.472492081,-0.672347832,1,1,0,0
-1.239504076,-0.65976324,-0.969796421,0,1,0,1
-0.995040308,0.359056349,-0.771085587,0,0,0,0
-0.42462485,-0.32237274,-0.454489462,0,1,0,0
-0.709832579,-0.194397033,-0.585963326,0,0,0,0
-0.42462485,1.007244995,-0.053251522,0,1,1,0
-1.280248037,-0.668073351,-0.987642454,1,1,0,1
1.571829252,-1.307951886,-0.207336244,1,0,1,0
-1.158016153,-0.267526009,-0.899206426,0,1,0,0
-0.302392966,0.563485076,-0.112282404,0,1,1,0
-0.017185237,0.708081004,0.194320825,1,0,0,0
-1.035784269,-1.163355957,-0.910103757,1,1,0,0
-0.628344657,-1.472492081,-0.845977159,0,1,0,0
-0.995040308,-0.129578169,-0.763850112,1,1,0,0
0.960669833,0.280941307,0.781298687,0,0,1,0
-1.280248037,-0.634832908,-0.987201266,0,1,0,1
-0.995040308,1.1800953,-0.640141147,0,1,0,1
-1.035784269,-1.514042635,-0.957818181,0,1,0,1
-1.198760114,-1.460857926,-0.980605514,0,1,0,0
1.571829252,0.417227125,1.441271016,0,0,0,0
-1.239504076,1.037161394,-0.930243965,0,0,1,1
-1.280248037,0.856000977,-0.967414009,0,0,0,1
0.675462104,0.96569444,1.080820858,1,1,1,0
1.042157756,0.17623391,0.778982453,0,1,0,0
0.471742298,-1.145073714,-0.407480937,1,1,0,1
1.082901717,0.370690504,0.996664349,1,0,0,0
1.571829252,1.437708736,2.315726632,0,1,1,1
-1.280248037,0.169585822,-0.97652453,0,1,0,1
-0.872808424,0.347422194,-0.615302293,0,0,1,0
1.205133601,1.29477483,1.808890472,1,1,1,1
0.105046646,-0.327358807,-0.16204835,1,0,0,0
-0.506112773,-1.505732524,-0.82515311,0,0,0,0
0.308766453,-1.50240848,-0.650464934,1,1,0,0
0.268022492,-0.563365955,-0.175107499,0,0,0,0
-1.280248037,0.724701226,-0.969156699,0,1,1,1
1.612573214,-1.36446064,-0.266499483,1,0,1,0
0.023558724,0.525258566,0.164650967,1,0,1,1
-0.832064463,-0.69798975,-0.768703174,0,0,0,0
-1.280248037,-1.497422413,-0.998650081,0,1,0,0
-0.220905044,-1.517366679,-0.770291449,0,1,0,0
0.064302685,-1.50240848,-0.707885482,1,1,0,0
0.960669833,0.515286433,0.984002268,1,0,0,0
1.042157756,-1.344516374,-0.379178761,0,0,1,0
-0.42462485,-1.314599975,-0.762328015,1,0,1,0
-0.913552385,-1.286345598,-0.907853701,1,0,1,0
-0.791320502,-1.489112302,-0.888926759,0,1,0,0
0.105046646,0.68148865,0.279800896,0,0,1,1
